CURTIS, 0, Jesus rank his story Pretty Then what is it What about the chemistry panel insistent This is purely professional curiosity No problem weird He looks different now burns are less Tell me something honestly you ever Jesus Karen breaking my heart
KAREN, 1, You took this off a DOA This human blood I know The red blood cells are biconvex Curtis three in the morning I thought you promised to give me some Five minutes not a second more And I You started in on the internal What grudgingly but then I remember what an gasping What sorry I Who are you people joking Why did you help me Why What happens then sarcastic And you honestly expect me to believe I just leave I have a life I can go to the police I have blood ridiculous No that in disbelief I need the police This is an Hello My name is Karen Jansen I was Get a grip on yourself girl Who is it Yes that was me Karen Jansen I know Listen do you have any idea alarmed He said it would work against How did you know You used me as bait But he But a policeman Why in name would anyone want to And a good thing What are you doing You do this human You were going to kill him What was I I remembered the address I followed Look if what you say is true if defiant What are you looking at Graffiti recognizing it No What if made a mistake You let him go How can you tell So many of them I still Like what What is this place this all a little hightech I He moved What are these How did you find us incredulous Whistler hurt What am I injecting you with one of them you Why you tell me the truth What happens if he take the No offense Whistler but not Why do you hunt them He killed them How did you escape And now using Blade to exact take my chances Blade dark in here Whistler told me about your mother Those real memories No one has If not human then why do you Blade I made a trip to the hospital last This is sodium citrate an Before you go like to take a Is he sick You care about him you pointedly Some been slow just tired all been Excuse me You make it sound like already All right start with the basics Then vampirism is a genetic defect So what about gene therapy Basically have to rewrite the With a retrovirus injected into On me yes On Blade not so What happened to the power Why you killed me yet How many of you are there What happens then LaMagra You no need for any of this Your But you use blood banks a monster Are you all right shaking her head Is it bad quietly Your congenital the I cure you Blade I can cure Blade Curtis whispering urgent not leaving without you I know Take some of my blood the only way You know that Yes you will The human side of you is stop My God hesitant Blade I never imagined be so happy to
JULIE, 1, Blood sugar level is three times the I realise Those were decaps I Butwe bury the heads Oh God It must I thought the purpose of decapitation was Did you know About the decaps But you knew What else is there doctor What else do I need any help from you move Open the outer door Move it Whatwhat is this Who Whatwhat have you done to her Those buttons work The evacuation CUT ME LOOSE PLEASE CUT ME LOOSE Bless me Father for I have sinned I killed a man Well I thought I I have these dreamshorrible You see he was a killer He You know But how could you sorry fine fine I had another dream Will It was in a churchit was so real I thought I was over the dreams for It get worse I mean not weary softens okay Thanks for the talk Will Oh my god Ray You scared me Oh Will a friend Ray just friend Why are you being like this softly but resolved I just feel like some part of me not like that not you Ray Ray At least come up for a Ray sorry I mean whispers What are you doing in my closet What are you doing in my closet That was heart attack time Karla not going anywhere fat I think I just really hurt nothing between Will and me No not Tyrell you are an unstoppable No Tyrell I appreciate it but have suspicious but What Ben still sleepy resigned Okay okay right shrugs Hi compassoinate okay Ray Karla won a trip to the Bahamas have a long weekend just to sit not you Southport And Ray come on I want us to be Will you tryfor me please Rayplease try I really miss you not coming I thought he was But he said try appoligizing for him Then Oh deciding Just take deep breaths and think of Deep breaths got a better chance of deadpan sharing the moment pretty remote here Where is everyone ask covering Your what We exchanged anything Storm season It beets being on the mainland suspicious Karla You promised noting his sweetness Am I bad I mean really great appologetic to Nancy even think about it No way No Not meno way You asked for it He did something to the screenit no wayjust stop it right realizing No no no This was really sweet No not that just a Are you sure I really appreciate it calling out Will happening again a body in my room There was a body I swear it sharp Listen to me here sharp The dockhand guy Hanging by his neck I want off this island Then call the mainland for a dead Some okayHe believe me Nice move Cancer in a box Houseplant Karla You say something Oh God get me out Get me out almost relieved freaking out Ben Willis They never found the body Only he dead He killed Barry sotto Voodoo Leave him alone Let him go I believe him telling the truth He Rio the capital of Brazil It I know to Tyrell be better off in the open If softly got to see not dying on this island Then we fight sad so sorry I brought this on Wait Nancy Get used to it no way to lock it You sick freak screaming terrified Come on Nancy determined to Nancy Come on gimme a shot Come on you can make it right here Grab my hand Okay at the bottom Karla No not All right Did you get help in it with Willis Your stomach hurt Oh my god bleeding to Will just hold on get you got blood everywhere but I Why are you doing this to me I trusted you Why OMIGOD No no no JustDie okay Thank god smiling Raywhat are you doing Never do that again I love it here You know me to well What is my problem
GIDEON, 0, Sergeant Gideon responding to a Are you all right matter of fact Because dead too Garlic Who said I was a vampire Thanks for the laugh You can shut Mphuck you Jesus Brookner Look I know disappointed Blade was waiting for me There I really know Ahhh jesus the creatures of the Blow yourself bigmouth Whatcha got Crap Nineteen bucks at Sears Fake this a little ah Piss off closed Fucking creatures of the night Oh bullshit trespassing looking for a coronershit gasping I got is in a box Behind No fucking way kill me cowed You want those assholes you want Like the car He hangs out with You walk outta here Top Dollar
PEARL, 1, into a speakerphone What is that relenting LaMagra is The Sleeper The vault Please give you the combination
KAM, 0, re calendar I was afraid that might happen only one alternative to the heard about a woman named
VANESSA, 1, Jason missed you so much Jason a hellish smile Yes Listen to your father Jason These are my people now one of You understand killed I wish you could see the world as I You will Time is on our side Sooner Your mother died the night you Did you think forgotten you you
CATHERINE, 1, Thanks for the horse beautiful calling to him Oh no No you I bet we can fix it hoarse groggy Baked in a pie Almost MockyLock showed up MockyLock is a pain in the ass A nursery rhyme tell the nurse You know about me though do you been progress to Cooperman Miriam Henry Then what is it He hates me She thinks I can bring Edward back I want to try it Please Why not Just once A trial run What Why is it taking so long for us to reach He creates the obstacles he decides frustrated I do it all the time be there for him defeated defensively Yes mother Okay declining Pleasant dreams Mister E Go To Sleep angry to the heavens hoarse disappointed What if Do you think tell you what you need Really I work with violent Okay assume he wanted you to If he came to trust me yes but it I realize that The first What Six or seven times I Like a New Day hangover You know the procedure Then he should like this be fine No No Hello Is it cold in here Do you think funny It have much to do with science The soul The spirit Whatever you Agent Novak Do you feel a side of yourself Just like we all have fantasies right During the sessions When inside professionally you bring him here already knows You thought Stargher wanted to be You were right a part of him This is going to sound terrible but He might tell me about Julia The part Not Stargher not really split you feel there are different sides Then what is he If you believe that sensing something Tell me sure of that Tell them to prep him And that be I need something a good boy you Okay okay kid around Henry Yeah yeah yeah not sleepy Valentine Need some help I want to help you Carl You sound like your father Then help me Where is Julia Hickson Maybe because you want to Wait He wants us to follow The little He brought you to me he If you Carl Carl do you know Like on a map CARL I leave him a pocketful of rye Baked in a pie wrong Go fine Go regretfully No I said no My world No one deserves it Carl No one Carl Carl Goodbye Carl alright now Valentine I I need them anymore Thanks Miriam Say hi to Henry and overlapping Ready Give her a minute Absolutely Good for them I told you You have to be optimistic mine It matter Not just yet Okay Thank you No Thank you
EDWARD, 0, You liked him nods at the ship MockyLock is the bogeyman MockyLock
MIRIAM, 1, Sing a song of sixpence Did we go sailing is the bogeyman MockyLock thinking aloud You okay Lucien Baines Someday you can We all believe that been over this a dozen times No I want to find out Shush heard this argument before If we reverse the feed and bring Edward Yes but a willing participant And he might blame you for terrifying Besides I know what it might do Good We need you healthy and relaxed I want you up all night reading Henry wants me to try this Vietnamese my girl on intercom cagey When did he lapse into the coma What about the legalities of this They took care of that thank you Disorientation nausea migraines He needs to be turned over That may be true but you have intimate quiet She said convincingly remind me Psychostimulants serotonin Although none of what she experiences is Catherine has a tremendous capacity for Pump in two liters of pure oxygen Deep breaths What happened I hate to admit it but Son of a bitch That was with Edward accustomed Yes I have done this you know Been instructs him Nervous I have to ask you some things Are you Any psychiatric medication What about narcotics I know your here but I doubt that The first five minutes will be move Yes But going to sit down right Four and twenty blackbirds Damn him Agent Novak I get a chance to Keep an eye on her wrong done it Stupid stupid girl bringing Stargher into hers in full arrest I left the nutritional information on I know give a kiss to Edward Agent Novak looking well a secret Awaiting his arrival Completely unaware
HENRY, 0, Mister E is doing fine Where did that come from again Anybody hungry hungry There are other applications for the So what asking us to do is we get a catheter in him Gentlemen you stand before the one and touch that please About twelve years of research right a touchsensitive microchip Not a gift A highly evolved area in been rather unusual We talk about that Well Theoretically while inside I think the whole point Miriam Pulse is rapid a little We should hurry back The FBI has left the building there was a moment when we thought flustered It would take hours to reroute the Instead of going into his mind
ELLA, 1, He needs a haircut My husband wonders if true
LUCIEN, 0, I realize that Henry Catherine waited eighteen months Yes but there is no proof the procedure invested millions of dollars in
ANNE, 1, Thirty
RAMSEY, 0, Who found her Well honey worse Doing it Pregnant Thanks for asking Damn man I give up Your partner unenthused And that means A purebred German Shepherd Registered breeders of German Shepherds She was still living at home John you came to pick her up when No sir sorry She remembers because it was her give old Carl a call Tell him not here What the hell does that mean you doing here Reid Paving Whoa Wait a minute go back to his house Pete Is it possible You sure you want to go through with I know Pete but for Why jeopardize what already done offended We removed eight metal rings Sorry What is it are they exactly What happens here Next time tell me okay Your colleagues want to know what to do Jesus Christ man you look like hell Whoawhoawhoa Mind telling me what You seen Jimmy Hoffa dancing Pete listen to me What did you really What are you talking about Done what
COLE, 0, Surveyor for the railroad six She the one from Santa Cruz Agent Cole Already there reading The hoist was manufactured by Carver Lattimer sold the hoist to a guy named Yep And guess who they hired to seal I never kid My wife hates it Says
NOVAK, 0, Thanks for waiting Teddy Anne Marie Vicksey Just graduated law school Single mom Grandparents Live over in Davis How is she Here he is Anne Vicksey own a dog Now The an albino Donna Krozin Nicole Labetzki Victim seven his dog Be thorough but be fast This After three years she remembers what the Where is he the bad man you Carl Have they seen him We proceed assuming she is No Go Paramedics NOW Make sure he stays cuffed Two men on This girl Julia Hickson Only he in that fucking thing for forty Sometime yesterday morning Stargher is in custody The functional No not at all Pretty much anything we want a As far as I needed always a chance confess Sometimes Once been caught Thanks What else do we do I have to Tell you what If this thing burns us That happen I still understand why I do How hard could it be This man is deeply disturbed he I know him eyes on the You said she has a What happened What happens Dr Kent get her Edward Baines I presume No Not at all From what I What then Ah the part of us that be Peter okay Absolutely what therapists are for right What did you see the shrink you tell me an old lawyer trick Target the I did yeah What about Julia You think you can do this you skeptically Whoa Hold on they the same hard for me to see Stargher as Evil Maybe this is a big fucking waste of What difference does it make Right after the trial the night after Yes I am Right here But you looked so cute All sleepy Thank you comforting and coaching her When we got here you just topped and Into Stargher Inside No Absolutely Prevacid For my stomach No No I am a pretty boring guy Not real Catherine Young You majored in Not real Not real Not real Like hell Little boy him Where the hell are we go COME ON Get me out Is she alright This is Novak I got I need you to find something in the That hoist with the winch Find out the history of that machine Considering where been I saw her Julia Alive I saw Cole Delano kidding me The exact location Cole Give it to TAKE IT DOWN Cut the engine JULIA Dr Kent Thanks you Six weeks off does a body Federal Bureau of Investigation What about the cat Ready That went well You sure about this Yep Eloped Well look at that So you say All yours My boss says one of the I know I think it does I got it No problem
JULIA, 1, Oh no God I see you Hey trying to remember the words Do something Julia
BROCK, 0, Glad you could make it We lose the sun No been movement in the
REID, 0, Minimal activity in the dorsolateral No need There be a trial This You ever hear of Infraction The normal psychotropics work Then sorry For her and for you Peter This is a longshot I mean a
MARTIN, 0, What did you do know You make a mess Go back to bed worm Shut up cunt Only girls play with dolls as Stargher King
CARL, 0, You look like shit winking Take it easy Pete loves this rod
SUSIE, 1, 
ED, 0, It was a friend of hers Why think working at all but please go Please Time has a way of slowing down when around stay done some good work told you I was in a bad mood when I graded that know Maybe those pills I know Please Just stop just not working OK Please my fault Please go me Please What is a carnivore got out have a look at the hallway outside the camera get so high like that Like get if it was hand held This is the bedroom no other bedroom your axe shakes his head Do you have an alarm system Might be a good time to try using it to Al As best we can what we do Or something Or not so recently take the tapes with us if Did you use the alarm system since we Stay put killer Thanks Al Yeah You recognize that guy gets more pussy than a toilet His or ours Hey Al look at this You know what I think no such thing as a bad Unreal so looking good Making ends meet huh Yeah look at my digs times are tough It was just a thing The story made you Yeah the history of the world in phone
STEWART, 0, 
CELESTE, 1, silence
SADIE, 1, that your wife should go must be tired Those pills must be working married right For me too you want me to I ask you something you think my writing is good C minus good guess so wrong relax Lie back sorry I should go so stupid was a mistake
GEORGE, 0, 
OK, 1, 
EVE, 1, 
GEOFFREY, 0, 
HARVEY, 0, With a knife
SHARON, 1, silence
RUBEN, 0, Yeah but she had divine guidance Well dead he hurt me been practicing Now can I sure she thinks it is into phone You know MJ when I watch you I tell my shrink about you in love with you already Hey And the Haircut right her job Jesus Quinn is mostly done they got nobody None of your fucking business I hate this Daryll Lee Cullum I think You called us Doctor if you What did I do Fear of what amused You came in there with this wrong with him Nada Lemme make the call I like women like that The Boston Strangler when was A little homeopathic cure for the You said you give a fuck and What I love the big fight some hacked into her Internet You got a tape backup yeah here Let me get a little action started Look at this I just started it copying to tape Absolutely MaryJane We call her MJ to MJ You ought to get some decent locks Not yet No shy and selective The problem for me is in have a guard here tomorrow Hey The number for my cellular hesitate Anytime Night or Tell me what to do right here I let you Shhh okay Just breathe Put your hands over your ears get a locksmith Up all night with a sick friend Who MJ Hey Nikko explain to Is Niccoletti assigned here She fight back no hair or Needle marks fresh here look at blue as hell No marks on her Spread out like she was sexually She was dragged up here from the right I stand that Look at him grandstanding Excuse me Excuse me What do against your rules that I try She loves me Yeah I talk now Yes I have to go Abba What Yes They all have one She wants me to check the phone let me haunt you with Hold on a minute Helen The fuck you can Did this animal touch you Turn on a light and call in the gonna get your balls to Burt You break into her apartment to Where is it He told you she was loaded any We know She want it I know baby I know okay safe with me When I was a little kid and be Helenhoney you know I gotta go You know how to use this You take it hang on to it enough already The woman was in shock She was Talk to Nikko I gotta get something to eat I to Kid Behave You refuse my hospitality
SUSAN, 1, on camera confirm this third murder adds continues to stonewall the third Bay Area woman has been this about the Boston Inspector will you confirm to mimic the MO of the Boston I am here with Lieutenant Quinn of Hey Halloran the story
MIKE, 0, I was Michael Johnson No I Well something missing in Lieutenant Quinn
DOC, 3, You got it Same as the other two He used something soft like a Not likely After she was dead
ANDY, 0, Would you please get your hands off Well we the daring one Are you kidding You buy enough A little heavy breathing is what He phone you unless the When was the last time you washed Monsieur Andy can smell your Cellulite What do you say I Here we go again Oh my God Help READING A Okay You win Excuse me but would you mind Listen asshole got a gun Only kidding trying to defuse to distract to Ruben You threatened to drive her Open space She been out of Oh God uniforms more stress Hey no Leave those here If you Shit No dear at your best with I be back If you You thought he was cute too What I do You slut No sexy young cop for When are you going to call them Then why you just die good medicine the only friend got in the office She just got to sleep Do you have mock admiration The moon is up my night to howl to MJ I know Do come and meet your smoking again almost six And guess what My life to live darling try to But alive Stop screaming For sake stop my head I Hal has it then he gave me a popper and I looking at license looking at the Mystery Man Yes I believe so He is I think you knew Dick angrily Guess who
JUDGE, 0, I agree Doctor Have you reached a verdict Please hand it to the bailiff And what is your verdict Fred Madison the jury having found you
PETER, 0, Why we save it for later Yes I fed her If she says She lies all the time Why would I I promise come right You like that action that You thought I was going to do Ted What was that What am I hearing Mmhmm I get to you You Oh I think you will I need her a cop I have to I care a cop tired I want it to end You know where You cheated You said come Listen to them be on all No Not yet talk to me about courage I You want one No There was Oh no keep talking Until they get Why did you do that you I have the talent for any of Oh please I know coming Back in the seat again surprised like a Sounds like our devil dance actually Mr Sleepyhead must have some major ties Gotta be one of his disciples or Should we wake him up Rise and shine devil guy Some dude Did you check out the dragon mouth Check this out The number of the Look back from the dead Oh I dumped a fat sack of reefer in the Please You got to How you over there Satan Abdul Me too gonna get going going to see Ozzy play at the Dude us Let us in we do now Beefy Dude Seriously You sure down with this We know where to find Nicky Fifty million bones bro Excellent But I gotta warn you man We thought the son of Satan would So even though not really the Beat it ya freak takes the bag swigs Drink up to fifty million Whatever Knock it back grab Nicky and Definitely This look good You mean like experiment with a Bunsen You gotta kill yourself
BURT, 0, here
CONRAD, 0, I brought a present for the lady The door was open swear to God trying to tell you on the Daryll Lee Cullum he wrote that The door was already open supposed to have it Who are you cagey interrupting interrupting You get me out first Tell me what you want me to say I have it Wait wait I already called No still in my jacket I was What day is this In jail you lose forget me please I told
GIGI, 0, Lab called They got a result on They said it was Windex Hot off the fax Mr
FELIX, 0, We keep records of any threatening
MITCHELL, 0, Sergeant Halloran is it
DARYLL, 0, You read my book which as you know indignant Bet you never figured follow in Kurten Is he bothering you I Something personal Is he bothering Listen you want my advice Steer You come and visit Damn I gave that to Conrad too Conrad has the phone number That Klutz They send him back
MAC, 0, Here finished Jeez a full carat Well some flaws in her really have the market for Hell worth three easy And Fine buddy
MEN, 0, silence
FRED, 0, I got to have that from my What are you going to do Read Read what Renee nice to know I can still make you why I married you that it from Does it say anything on the tape Well see on it Maybe Good book huh Same one you were reading the other When you come to the club I called you know From the club You answer You were asleep when I got home yes I had a dream about you last night You were in the house calling my up early Who the hell owns that dog that Another tape you want to watch it Well do you wanna watch it All right it This is our bedroom No There is I mean I use it as a Yes I thought my wife Tenor Tenor saxophone Do you I like to remember things my own way How I remember them Not necessarily the It kept going off for some reason False Thanks guys equally horrified What No I remember anything it looks No not to me Where would you feel safe The first night Not the last two shrugs make sure the alarm is set from now I think so Where was it that you surprised incredulous absurd How did you do that angrily Who are you Just a minute Andy who is that guy Dick Laurent remembering something I I know him go home Now leaving now I want you meet that asshole Andy What job got some fucked up friends Stay in the car I told you to stay in the car I thought there might be somebody inside No of course not Renee I kill her Tell me I kill My My head No no I want to go in The pain is getting worse I need more strained whisper Aspirin fly head I gotta have more But my head Hello Alice I need a room pointing the gun at him into intercom
NIGHT, 1, 
ALEXI, 0, Snow maybe
DIMITRI, 0, What you gonna ski on this
ELLY, 1, Guess the picnic got rained out Oh scary What are you like the night Talent Hi You buying No onions though okay They make you fart I went to see a friend of mine still dead Very funny Ha Ha Oh my Mom a quick lie What are you supposed to be A clown You look like a rock star without a If not some kinda child My mom works over there Mister Funboy He has a room upstairs I Can you play No name You sure ask a lot of You gotta go now I bet say Mom tried to cook A lot of people my mom I know you not a cop either What do Right going on I knew I knew I knew you Even upset You look funny without your white I remember him Here Gabriel Nobody ever gave me something like And be alive Up here gonna like it here He was a present Besides panicked Gabriel You go to hell you pervert let me fall Now do you get to see her Shelly I mean not gonna come back are you You mean dig your way It rain all the time
ALBRECHT, 0, You gotta put the mustard Here let me do it Come on onion cheap How do you ride that thing on a Care for a hot dog buying horror Goddammit Yeah do it Here now gonna be okay What did you say Oh no go you name is Shelly Webster Sure it coulda not This sack of shit is called Tin He was a runner for Top Dollar sigh Who ever made that I call it blood Detective If the police and I say No further serious Are you nuts walking into a gun You wanna run that back for me one You say Fucking A my friend Watch it the one who did TinTin Annie I need a file This is special Please Double homicide A year ago I knew that Another nice white girl with a Could be Well hello therechocolate Thanks babe Jeezus ever do that man You died man I believe it You went out the window She was You okay man I mean what just You gotta understand I was fizzles I should be trying to stop you My pleasure Damn I wish he do that Jesus Christ from car Keep your head down I figured as much Did you cap Yeah among others only fourteen or fifteen Great Litterbug of the Living not buying it gonna kill somebody else Had to go get yourself hipdeep in You sorta looked like you might welcome The hell you say This just bleeding man You You mind if I just take the I cut out for this superhero Is he dead yet
MICKEY, 0, Maybe a flood like in the Bible Heyyy the Elly monster on Elly Well your friend Call it in yelling after Chili dog for breakfast Oh to Elly
ERIC, 0, What the hell are you Fire In the rain kitten walks on velvet feet Thanks for sharing that All right Gotcha Thanks Are we finished yet No look No No whispering We have company Shelly Yes Goddammit Leave me alone I guess not ready to leave Hello TinTin Murderer Try harder Try again A year ago Halloween A man You cut her You raped her I want you to tell me a story TinTin Victims we all Halloween is coming The Day of the Dead Bugger off to the graveyard skull Forget this She always red red was her color All right bad guys in drawn out yell I heard a tapping as of looking for something in an I repeat a gold engagement ring Wrong answer No no no no TinTin confided in me before he Who would waste time killing you Another jolly nickname TBird A whole club of pirates with You feed off the living One chance to live Take it I thought the police always said And I say dead and I move Then shoot if you will You must listen carefully the Listen Top Dollar He the I know Top Dollar has turned your The others are called Skank T Sometimes I dabble May I Who Mister Funboy lives there I can pick out a tune now Does she have a name No I have to go a Raymond Chandler evening Here Funboy Take your shot funboy You got eye Good shot Stay Morphine is bad for you Magic Neither Does it hurt I have some pain killer right here Your pain ends now Go away Shut up Your daughter is out there on the Go Now Freeze I saw it too I need you to tell me what you The venom of bad memories You My name Thirty hours A day of life plus Halloween is coming soon You Thank you For giving a damn smoke these your passenger You drive good going You caught one Drive faster I want you to stop talking And wry Time for your reward T Payback A little restrictive Good All gone better You have to be SKank Thank of a snappy comeback for me Top Dollar the only one Do you know what you destroyed A year ago A very nice lady yesterday Do you know what You even remember Rowdy Let me fill in some gaps a detail man Top you All of her pain Top Thirty I think you could handle it done Funboy had to leave this mortal only a flesh wound You smoke these finished I have to prepare for an A remembrance Better now I feel good How are What is it You brought flowers As long as Elly Somebody here wants to meet you Gabriel I think yours now Shelly wanted you to have Tell me get hurt That I Fine with me already alone waste my time But why are you still here I can see her I want the girl Unharmed Now too late There was a guy This your place This Leave here do this I interfere Here I am And how many lives have you destroyed to himself Time for a sacrifice Can you fly In a better place I hope I know if I can But you For you try Promise Leave me now What was that Ben through his sobs all right In Costa Rica never make it I mean they Alan Grant you The first one Before you where on the island When InGen cleared out they left a lot of Found this but the dead Is that all been I thought it was longer Yeah I dunno I mean it was kind of preachy Know what this is new I stayed pretty close to the compound Are you sure Closer you get to the water the bigger Mon Dad We do Then we go home No I can do it Mom Do you have any kids I want to be an astronaut But then you never get to go in space that Something scared them DAD Dad We have to keep looking for Dad We have to then we should He loves you too Yeah The lady you called how do you know she can You should No I see excited yelling over What do you think is going to happen with the I hope they I want to come back
LAO, 3, formal greeting phony assuagement begrudging agreement sinister punchline in perfect English An unexpected pleasure Who got himself what I had heard something like this I know of no one To be sure Now tell how your Did you see an animal of any kind Good Sounds like our is Come now seen the I am sitting over here Your comprehension is not reassuring calmly Extremely so I intend no slight to you but I Do you know of spirit assassins Mmm But tonight I can take what To the contrary Truly kill him So I may crush Of course you can I wish to possess what you have now I know That is why I will Sooner or later my action were I believe that I said no shooting Can you fly Crow man Face me No You are caused another death I took yours from you Your I need eyes to take what I
DARLA, 1, I told you not supposed to Elly Ooh baby gimme all of it a big fucking bird Fun look at that guy Fun not going away I never was too good at this I was where discuss this later I remember you And I Worktime kiddo First day new At least it finally stopped
SHELLY, 1, Your scary quotient needs work I think my color you
HEY, 3, 
ANNABELLA, 1, Whatever it is the no Speak up Just tell me you me thank me Your ass is Your last little wild goose chase You gonna wind up working at a school thank me
AXEL, 0, Alright alright alright
QUENTIN, 0, Hey Hey sorry alright not gonna hurt you I thought you were I know STOP ok come here ok calm down gonna be fine Just give me a minute to figure things out Just give me a minute I said How many people are in this thing Listen We go traps Ubitraps I looked into a room down there and something almost cut my Alright What the hell are you doing Hey old man Wait a second all just relax for a minute Does anybody remember You Leaven What about you Oh it government I know Please spooked anough as it is rule out aliens from now on Rennes What do you think Rennes Alright I attend to agree a way in here so gotta be a way out We can avoid the It be that simple Leaven we can do this We just have to stay calm and work Yeah gonna get you out of here I promise but you Boot it Maybe the ventilationsystem What is it serial numbers Holloway What Why the hell the boot set it off How come you know so much about sensors Renz Fine french asking how Rennes Sensorexpert With the right age I believe This guy is The Wren The Wren The bird of Attica through the coop on six major Get him out So it was electrochemical or whatever right And he missed it Alright time to reassess this place Forget about all that You see the big picture from in Start with us We got an escapeartist and a cop Leaven What are you What else Why you tell us what your purpose is Worth Whats your purpose Quentin Kids Three of them I made my piece yet Leaven your glasses You need them Well they took off her jewelry but they must have put Leaven what do you read in school Math See what Wait wait wait How can you make that decision based on one Leaven you beautiful brain Boot it Ok out of the way Nine or ten hours clock stubble the last thing I remember was shaving Now worry be home in time for dinner You got a date Doing good Holloway Just real yourself in a bit Come on Were moving Talk to me Have a conversation What kind of doctor are you Ok We have three boys Nine seven and five She either not dead just Ok Clear You could try and help me out here buddy Not yet stuck Holloway Is it shock or what Jesus Christ Holloway What are you talking about Holloway Free clinic doctors Holloway the military industrial complex Have you ever been What do you think these establishments is just guys like me Their Holloway Get back here Your having a conniption sitting there She can do it Is that your two bits worth Worth Well SHUT UP Somebody stop that rackets Leave the boots And shut the fucking door I had a feeling about that fucking guy He knew about that trap Then your numbersystem failed but he knew the paranoid think about it His only function so far is Trust me on this my job to read people like an xray Pmfh you saw what happened Well handy like if there was nothing fucking else we could do like people Jesus Christ And you find this all pretty funny you your fucking problem Worth Even holding up better than Somebody has to taka responsibility around here Not all of us have a luxury of playing nihilists the will to live got it Worth even you especially you Arh poor Worth loves If the chip on your shoulders Do it Show us you have some backbone and jump into the sushimachine Be Thought so Do you think they would lay clues if there a way out Put us out of your misery so we can get on and get out of here Yes we are Got ya Answer the question Worth Who are you Worth lying Who hired you Bullshit You knew from square one Look at him up to his eyeballs Whose brain What kind of fucking explanation is that Somebody had to say yes to this thing We have no idea what it is Why put people in it But it is pointless You make me sick Worth What for What In English Slower Then where are we Alright go Maybe we can get the door open dealing with that Holloway looking for practical solutions here We cut the risk with the numbers and the boot Worth will go in first Relax Is there room for two in there What about them I guess that means not having dinner Whispers soundactivated BOOOH Lovely Must be reat to ignore it Who knows how many detours have to take I say we cross the bitch How many boots do we have left Holloway Get it off him We know how it works we just have to be quiet glad on sight Worth because up And not coming No way unpredictable When we get to the edge we can come back for him but You fucking fuck a trap Law of the jungle Holloway a danger in the pack What did you call me You listen to me woman Every day I mop up after your bleeding heart The Oh I do Open it Open the fucking thing Hang on to me see shit Nothing to hang on to We have to try something We gotta see if the over there Someone Forget it going Holloway as far as you go Get up here now She slipped Leaven you gotta be strong sweetheart We gotta get down to the bottom be easier to get on to shell from Sure you can your gift Ok one hour An hour is as long as I say We have to make it down to the bottom be quiet there and you traps We are the key I get us down there You think us out We fit like numbers A man and a woman Two halves of the equation I slip you on the lock Leaven time to go down Get away from her Leaven fucking Him the retard You want the boot You wanna come with us Worth Down the hatch What the with him How does he How could That be Where are we Where are we You were right Worth There is no outta here crying Get away from me You see an edge Fuck off What difference does it make dead anyways The rooms Permu what The numbers tell you all that Ok so moving How do we get out Where I just wanna know you wanna know What are you talking about So when does it open And what does that mean ok And Did you get that Then go Fuck the traps get to the bridge Ok so But you can right You can You need a computer Figure it out not dying in a fucking ratmaze What are you fucking kidding telling me TellASon boy is a genius only one way to find out Kazan my man the numbers boy Right here Look here Make him do it Move Come on go You too Worth Move your scuddy ass Worth Leaven You fuckheads dead Not even close Worth When finish throw you in a fucking trap Where is he Come here I said come here riiight Red Kazan
FLOOR, 3, 
STEPHEN, 0, silence
HERE, 1, silence
THE, 1, DEAD
TONY, 0, Another dead place I you get Not from the city In every city the Ptoooo Nothing Dry as a bone No gas I him I him this is a dead PULL IN GET THE OTHERS Aaaaaaahmy Godmy GodI am heartily I detest all my sinsbecause because but most of all becausethey offend I firmly resolvewith the with the
MIGUEL, 0, The radio signals were coming from this Plenty of time for the islands The rest of We gotta see if there are others here We Check them all And check the tanks under HELLO IS THERE ANYONE THERE HELLO He is dying I will end his pain He is dying He knows it No The disease was cut away from me I Prayers have no power to save The knife One day a dead man will refuse to return No You be able to do it He will I think we should burn the church Kill the DATURA DATURA MIRA DATURA DATURA DATURA DATURA METEL No No thank you No ice Straight up NO ICE I SAID NOOOOO ICE Burn the church Kill the priest and burn BURN THE CHURCH KILL THE PRIEST KILL THE PRIEST BURN THE CHURCH Kill the priest I out there and taking the
MARIA, 1, Dios mia AY GASOLINA GASOLINA TONYTONY ShhhhhTony Rest rest NOOOOOOOOO You are dying too TonyTONY NO YOU It happen to him It happen to We must wait One day the curse will pass You can believe this Miguel kill you
